Complaint#,Code,Invoice,Seq,Order#,Customer,DT Complaint,Amt Claim,Return,Prod Group,Desc,Qty Claim,Close,Dt Approved,Amt Approved,Plant,CSC,Closing Text,SalesRep,ProdType,CCAR CostCenter,ShipTo,Invoice Amt,Sort Code,TX Code,Confirm To
AM00822,P1,VB81684,A1,BV7A372,TRANSCENDIA,09/02/2020,1316.83,N,BP,production put roll in MRB due to a black ring around the profile of the roll .   Claim for return/credit  ,1493,*,09/21/2020,1316.83,AMJK,PV,09ADDC black ring around roll,CFJM,BA,, TRANSRC02,4051.03,T025,RS,TRANSRC02
AM00823,T3,VW90025,A1,WV8A388,SOUTHERNCARLSON (ACCOUNTS PAYABLE ),09/02/2020,4514.4,Y,SW,FEDEX DO NOT DELIVER TO END USER LOCATION,3830,*,09/25/2020,4514.4,AMJK,CY,RTN 360 CS BACK TO FG,SWPB,PSB,, DOLLAAR01,4514.4,C326,RS,SOUTHKC02
AM00824,T3,VW81019,A1,WV8A664,"HUGO'S INDUSTRIAL SUPPLY, INC",09/02/2020,4102.56,Y,SW,FEDEX CAN'T DELIVER TO CUSTOMER'S LOCATION,2796,*,09/30/2020,4102.56,AMJK,CSM,"FEDEX, RTN 1008 RL BACK TO FG",SWPB,PSB,, AMAZOCH07,4102.56,H263,RS,HUGOSIN08
AM00825,M0,VW60536,A1,WV6A425,"SYSCO EASTERN WISCONSIN, LLC 1175",09/02/2020,869.9,N,SW,UNPAID TAX $869.90,0,D,09/09/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOJA17,16686.3,SW38,RS,SYSCOJA17
AM00826,M0,VW60611,A1,WV6A359,SYSCO SAN DIEGO - 036,09/02/2020,1833.08,N,SW,UNPAID TAX - $1833.08,0,D,09/09/2020,0,AMAZ,JZU,DENY,SWSP,,, SYSCOPO05,25485.8,SW91,RS,SYSCOPO05
AM00827,M0,VW70191,A1,WV7A048,SYSCO ARKANSAS - 029,09/02/2020,324.32,N,SW,UNPAID TAX - $324.32,0,D,09/09/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOLR06,3927.92,SW84,RS,SYSCOLR06
AM00828,M0,VW70809,A1,WV7A075,SYSCO EASTERN MARYLAND,09/02/2020,993.22,N,SW,UNPAID TAX - $993.22,0,D,09/09/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOPC16,17546.92,SW24,RS,SYSCOPC16
AM00829,R1,VB80186,A1,BV6A308,PRINTPACK VR2(CONSGT-AMSC)GMI,09/03/2020,17086.8,N,BP,"PPK VR2 Consignment Storage Allowance - Aug 2020
CWS, VA and MTF
Total lbs: 1,708,680.27 lb. 
Credit: $0.01/lb. 
Total credit: $17,086.80",1708680.27,*,09/11/2020,17086.8,AMSC,SN,Aug 2020 consignment storage rebate,CFMS,CWS,, PRINTVR25,40827,P043,RS,PRINTVR24
AM00830,R1,VB80366,A1,BV4A089,FORT DEARBORN COMPANY,09/03/2020,6583,N,BP,"Fort Dearborn Concession Rebate - Aug 2020
Payment of $6583.00 per month due to Fort Dearborn as per Concession ",0,*,09/11/2020,6583,AMJK,KS,August 2020 concession rebate,CFDP,PL,, FORTDBG01,20047.72,F255,RS,FORTDBG01
AM00831,R1,VB41189,A1,BV1A802,FORT DEARBORN COMPANY,09/03/2020,19930.27,N,BP,"PepsiCo Beverage Rebate - Q2 2020
Films sold to Fort Dearborn
TA57 = 45,766 lb. 
YCL80 = 4,274 lb.
Total lbs = 50,040 lb. 
Total rebate = $19,930.27.",50040,*,09/11/2020,19930.27,AMJK,KS,Q2 2020 Pepsico rebate,CFDP,TA,, FORTDLA01,45597.5,F255,RS,FORTDLA01
AM00832,DE,VB51840,A1,BV2B020,FORT DEARBORN COMPANY,09/03/2020,27459.6,N,BP,"Fort Dearborn Debit - Q2 2020
Films shipped to Pepsi Co
TA57 Sheets = 45,766 lb. 
Owed: $0.60/lb 
Total owed: $27,459.60
",45766,*,09/11/2020,27459.6,AMJK,KS,Q2 2020 Pepsico debit,CFDP,TA,, FORTDLE02 FORTDSP01,50904.1,F255,RS,FORTDSP01
AM00832,DE,VB60879,A1,BV4A099,FORT DEARBORN COMPANY,09/03/2020,3688.46,N,BP,"YCL80 rolls = 4,274 lb. 
Owed: $0.863/lb. 
Total owed= $3,688.46

Grand Total = $31,148.06",4274,*,09/11/2020,3688.46,AMJK,KS,Q2 2020 Pepsico debit,CFDP,YCL,, FORTDLE02 FORTDSP01,35659.32,F255,RS,FORTDLE01
AM00833,P1,VB70546,A1,BV4B161,PRINTPACK,09/03/2020,0,N,BP,"AMJK- MRT18- Pallet 0004231658 Rejected. Failed ink adhesion. Despite sitting for a week, adhesion never improved. 
(need additional invoice for credit)",0,*,12/16/2020,0,AMJK,SN,17-2064 MRT failed ink adhesion ,CFMS,MRT,, PRINTRH04,1670.56,P043,RS,PRINTRH04
AM00833,P1,VBC0162,A1,BVBA246,PRINTPACK,12/15/2020,4004.44,N,BP,MRT18 failed ink adhesion (credit for VB70546),0,*,12/16/2020,4004.44,AMSC, YM,17-2064 MRT failed ink adhesion ,CFMS,,, PRINTRH04,11100.87,P043,RS,PRINTRH04
AM00834,R1,VB81202,A1,BV6A935,TRANSCENDIA,09/04/2020,56814.51,N,BP,"Transcendia Aug 2020 Rebate
All Films 
Total lbs: 946,908.42lb. 
Rebate: $0.06/lb. 
Total rebate: $56,814.51",946908.42,*,09/11/2020,56814.51,AMJK,PV,Aug 2020 rebate,CFJM,SP,, TRANSFP02,2439.32,T025,RS,TRANSFP02
AM00835,M3,VW70895,A1,WV6A988,"FALCON PACKAGING & CONVERTING, LTD.",09/08/2020,278.4,N,SW,"ORDER CHANGED FROM 5 TO 10 PLTS, CREDIT DIFFERENCE IN UP-CHARGE BRACKET",0,*,09/18/2020,278.4,AMJK,CSM,CREDIT,SWPBS,HTK,, FALCOHO01,16036.8,F317,RS,FALCOHO01
AM00836,M0,VW60809,A1,WV6A637, SYSCO ALASKA - 450,09/08/2020,1473.36,N,SW,UNPAID TAX - $1473.36,0,D,09/18/2020,0,AMAZ,JZU,DENY,SWSP,,, PRODUPU02,16355.76,SW99,RS,SYSCOAN06
AM00837,P1,VB81258,A1,BV6A007,KENDALL PACKAGING CORP,09/08/2020,452.11,N,BP,AA30- baggy edge 367 lbs + 15 min downtime + 12 lbs loss,367,*,09/21/2020,452.11,AMJK,AM,202000283 baggy edge,CFGT,AA,, KENDAJE01,5053.61,K005,RS,KENDAME01
AM00838,P1,VB71133,A3,BV6A684,AVERY DENNISON,09/09/2020,3760.02,N,BP,"Pallet S000106063 has defect with tin canning. 3864 lbs
Claim amount: $3,760.02 picture attached. No unconverted film available to be returned",3864,*,10/06/2020,3760.06,AMSC,AH,AD-20-02941 tin canning,CFTO,BNY,, AVERYME09,36872.64,A455,RS,AVERYME09
AM00839,T3,VW90135,A1,WV8A388,SOUTHERNCARLSON (ACCOUNTS PAYABLE ),09/09/2020,4514.4,Y,SW,FEDEX DO NOT DELIVER TO END USER LOCATION,3825.7,*,09/25/2020,4514.4,AMJK,CY,RTN 360 CS BACK TO FG,SWPB,PSB,, DOLLAAR01,4514.4,C326,RS,SOUTHKC02
AM00840,M4,VW80063,A2,WV7A681,SYSCO LONG ISLAND - 306,09/09/2020,1540.86,N,SW,CREDIT SALES TAX TO SYSCO - REF# AM00717,0,*,09/18/2020,1540.86,AMJK,JZU,CREDIT FOR TAX,SWSP,,, SYSCOCI12,19405.98,SX00,RS,SYSCOCI12
AM00841,P1,VB71026,A1,BV7A276,BL PLASTIC SLITTING & CONVERTING LLC,09/09/2020,264.5,N,BP,230 lbs was rejected due to wrinkles,230,*,09/18/2020,264.5,AMJK,LA,wrinkles,HQLA,SP,, BLPLAEH01,1435.2,B491,RS,BLPLAEH01
AM00842,M0,VW70436,A1,WV7A146,SYSCO GRAND RAPIDS,09/09/2020,108.11,N,SW,UNPAID TAX - $108.11,0,D,09/18/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOGR07,1909.91,SW03,RS,SYSCOGR07
AM00843,M0,VW70939,A2,WV7A493,SYSCO HOUSTON,09/09/2020,115.76,N,SW,UNEARNED DISCOUNT - $115.76,0,D,09/18/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOHO08,32580.65,SW06,RS,SYSCOHO08
AM00843,M6,VW70939,A1,WV7A493,SYSCO HOUSTON,09/09/2020,2483.05,N,SW,UNPAID TAX - $2483.05,0,D,09/18/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOHO08,32580.65,SW06,RS,SYSCOHO08
AM00844,P1,VB70627,A1,BV6A591,AVERY DENNISON,09/09/2020,8155.2,N,BP,"AMSC- cross web scratches - laminated material $8155.20
return 31 rolls in inventory",0,*,10/15/2020,8155.2,AMSC,AH,AD-20-02951 20 rolls + laminated material,CFTO,BNY,, AVERYME09,36758.2,A455,RS,AVERYME09
AM00844,P1,VB71029,A1,BV7A430,AVERY DENNISON,09/10/2020,1699.32,Y,BP,AMSC BNY50 CROSS CUT SCATCHES,1960,*,10/15/2020,0,AMSC,AH,AD-20-02951 20 rolls + laminated material,CFTO,BNY,, AVERYME09,10237.54,A455,RS,AVERYME09
AM00844,P1,VB90001,A1,BV8A425,AVERY DENNISON,09/10/2020,34081.77,Y,BP,AMSC  BNY cross web scratches,39310,*,10/15/2020,18728.93,AMSC,AH,AD-20-02951 20 rolls + laminated material,CFTO,BNY,, AVERYME09,34081.77,A455,RS,AVERYME09
AM00844,P1,VB90459,A1,BV6A614,AVERY DENNISON,09/10/2020,16872.69,Y,BP,AMSC BNY50 cross web scratches return inventory to plant,19461,*,10/15/2020,15214.98,AMSC,AH,AD-20-02951 20 rolls + laminated material,CFTO,BNY,, AVERYME09,16872.69,A455,RS,AVERYME09
AM00845,DE,VW90180,A1,WV9A076,"HUGO'S INDUSTRIAL SUPPLY, INC",11/04/2020,576,N,SW,DEBIT HUGO'S FOR RE-DELIVERY FEE $576.00,12648,*,11/11/2020,576,AMJK,CSM,DEBIT,SWPB,PSB,, AMAZOEP01,17435.88,H263,RS,HUGOSIN08
AM00846,P1,VB51815,A1,BV5A167,INLAND,09/10/2020,26413.19,Y,BP,AMJK- width too big - out spec  10 rolls of YCL70 failed out of  20 and 14 out of 18 YCL:80 failed,22719,*,09/25/2020,27352.84,AMJK,AH,25072- rolls too wide,CFLV,YCL,, INLANLC06,45843.37,I524,RS,INLANLC04
AM00846,P1,VB51815,A2,BV5A167,INLAND,09/10/2020,1750,N,BP,AMJK YCL - rolls to wide - 2.5 hours downtime @ $700/hr,0,*,09/25/2020,1109.66,AMJK,AH,25072- rolls too wide,CFLV,YCL,, INLANLC06,45843.37,I524,RS,INLANLC04
AM00847,P1,VB70625,A1,BV5A844,LAMTEC CORPORATION,09/10/2020,1098.69,N,BP,"BAD WIND, DIAGONAL TWISTING
NEAR CORE, WRINKLES IN FILM
REPORT WITH ROLL NUMBERS ATTACHED
Film returned to plant but not keyed back into system",795,*,09/30/2020,1098.69,AMJK,YM,bad wind,CFHC,LU,, LAMTEMB01,59384.54,L185,RS,LAMTEMB01
AM00848,P1,VB61135,A1,BV4B089,"GOLDEN DYNAMIC,INC",09/10/2020,1938.72,N,BP,4 rolls were rejected due to blocking.  Customer is requesting credit and disposition the rejected rolls.,1731,*,10/06/2020,1938.72,AMSC,LA,#3348 blocking,HQLA,SP,, MULTISF01,41928.32,D230,RS,GOLDEGA02
AM00849,M0,UW51319,A2,WU5A915,ERNEST PACKAGING SOLUTIONS,09/10/2020,228.45,N,SW,MISSING 1 PALLET,0,D,09/18/2020,0,AMJK,SV,DENY,SWCK,PSB,, ERNESSL01,5368.04,WA01,RS,ERNESSL01
AM00850,M3,VW30741,A1,WV2B001,NICHOLS PAPER-MEIJER,09/11/2020,473.6,N,SW,WRONG PRICE ON PO - SHOULD BE $7.62/CS,8700,*,09/18/2020,473.6,AMJK,CSM,CREDIT,SWMZ,HLB,, NICHONS01,10227.2,N297,RS,NICHOBR01
AM00850,M3,VW31298,A1,WV3A343,NICHOLS PAPER-MEIJER,09/11/2020,1105.92,N,SW,WRONG PRICE ON PO - SHOULD BE $7.62/CS,20880,*,09/18/2020,1105.92,AMJK,CSM,CREDIT,SWMZ,HLB,, NICHONS01,24514.56,N297,RS,NICHOBR01
AM00851,MP,VB80780,A1,BV7A562,"PRODUCTOS ALIMENTICIOS ""DIANA"" SA DE CV",09/11/2020,1020,N,BP,"This is for demurrage that was incurred when we had to correct the BL for this shipment. The demurrage was because GWF did not released the original on time. GWF gave them 3 more days, but was not enough to get BL on time and avoid charges.  ",0,*,09/15/2020,1020,AMJK,PV,Demurrage charge,AMJO,AA,, PRODUSS02,19304.32,P333,ES,PRODUSS01
AM00852,P1,VB80146,A1,BV6A835,TRANSCENDIA,09/11/2020,823.18,Y,BP,"Blocking issue which is causing tearing - wound too tight.
Inteplast Lot Ref # S000108353 (Transcendia Lot # 2008558732) and # S000108630 (Transcendia Lot # 2008626202)  
",790,*,10/09/2020,823.18,AMSC,PV,0999E5,CFJM,SP,, TRANSGR03,2445.57,T025,RS,TRANSGR03
AM00852,P1,VB80146,A2,BV6A835,TRANSCENDIA,10/09/2020,409,N,BP,downtime,0,*,10/09/2020,409,AMSC,PV,0999E5,CFJM,,, TRANSGR03,2445.57,T025,RS,TRANSGR03
AM00852,P1,VB80363,A1,BV6A835,TRANSCENDIA,09/14/2020,1286.87,Y,BP,blocking - downtime,1235,*,10/09/2020,1286.87,AMSC,PV,0999E5,CFJM,SP,, TRANSGR03,1286.87,T025,RS,TRANSGR03
AM00853,P1,VB80147,A1,BV7A231,TRANSCENDIA,09/11/2020,1532.78,Y,BP,"Blocking issue which is causing tearing - wound too tight. (pictures attached to claim)
nteplast Ref Numbers:  S000108287, S000108237, S000108166, S000108177
Transcendia Lot #'s:  2008558740, 2008558741, 2008558744, 2008558745
",1471,*,10/06/2020,1532.78,AMSC,PV,0985B1 blocking,CFJM,SP,, TRANSGR03,11133.77,T025,RS,TRANSGR03
AM00853,P1,VB80147,A2,BV7A231,TRANSCENDIA,09/14/2020,2241.34,Y,BP,BLOCKING ISSUES-,2151,*,10/06/2020,2241.34,AMSC,PV,0985B1 blocking,CFJM,SP,, TRANSGR03,11133.77,T025,RS,TRANSGR03
AM00853,P1,VB80147,A3,BV7A231,TRANSCENDIA,09/18/2020,858.31,N,BP,blocking,2151,*,10/06/2020,858.31,AMSC,PV,0985B1 blocking,CFJM,SP,, TRANSGR03,11133.77,T025,RS,TRANSGR03
AM00854,P1,VB20815,A3,BV1A260,TRANSCENDIA,09/11/2020,493.41,N,BP,"Blocking issue which is causing tearing - wound too tight. (no pictures attached)
Inteplast Lot Ref # S000093266 (Transcendia Lot # 2002203451)
",382,*,10/06/2020,493.41,AMSC,PV,098203 blocking ,CFJM,SP,, TRANSGR03,2526.64,T025,RS,TRANSGR03
AM00855,P1,VB81088,A1,BV7A020,PRINTPACK INC (VR2),09/11/2020,318.94,N,BP,AMSC- VA15- Pallet S000106767 rejected due to blocking/ web breaks.,370,*,09/17/2020,318.94,AMSC,SN,22-208043 blocking /web breaks,CFMS,VA,, PRINTVR07,10891.37,P043,RS,PRINTVR07
AM00855,P1,VB81088,A2,BV7A020,PRINTPACK INC (VR2),09/11/2020,937.5,N,BP,AMSC- VA15- Pallet S000106767 rejected due to blocking/ web breaks. Loss time charges of $937.50,0,*,09/17/2020,937.5,AMSC,SN,22-208043 blocking /web breaks,CFMS,VA,, PRINTVR07,10891.37,P043,RS,PRINTVR07
AM00856,P1,VB80568,A1,BV6A309,PRINTPACK VR2(CONSGT-AMSC)GMI,09/11/2020,991.2,N,BP,AMSC- CWS23- Pallet S000107970 rejected due to factory splice left film on CYAN plate.,708,*,10/06/2020,991.2,AMSC,SN,22-208033 splice left in film film on plate,CFMS,CWS,, PRINTVR25,15204,P043,RS,PRINTVR24
AM00857,P1,VB11031,A1,BUCA423,TRANSCENDIA,09/11/2020,0,N,BP,"customer complaint for gauge variation in the film which rendered a portion of it unusable to them. We are not doing a claim for this, but would like to bring it to your attention.
Samples were sent: USPS Tracking# 127145410444 ",0,*,09/21/2020,0,AMJK,PV,gauge variation,CFJM,BA,, TRANSGR03,22779.42,T025,RS,TRANSGR03
AM00858,M4,VB42243,A2,BV4B114,"SHURTAPE TECHNOLOGIES, LLC",09/14/2020,14153.51,N,BP,"Showing past due for this invoice, however it was paid and invoiced under VB50127. 
PO was deleted from system. Double billed. ",17582,D,09/15/2020,0,AMSC,KS,Invoiice is valid - claim denied. ,CFTG,TT,, SHURTHU03,14153.51,S321,RS,SHURTHI07
AM00859,P1,VB81777,A1,BV8A745,PRINTPACK INC (METALLIZING),09/14/2020,1098.17,N,BP,something wound in roll causing blocking $283.50 lost time,957,*,09/17/2020,1098.17,AMSC,DB,33-51095 blocking,CFMS,NWP,, PRINTVR11,20884.09,P043,RS,PRINTVR14
AM00860,P1,VB80732,A1,BV6A626,PRINTPACK INC (METALLIZING),09/14/2020,2005.07,N,BP,"AMSC - NWP15 BLOCKING NEAR CORE $1,543.50 LOST TIME
Business decision - samples sent were all metalized and no indication that the base film caused the blocking",334,*,10/06/2020,2005.07,AMSC,DB,33-51092 blocking near core,CFMS,NWP,, PRINTVR11,5621.87,P043,RS,PRINTVR14
AM00861,P1,VB81431,A1,BV7A666,PRINTPACK INC (METALLIZING),09/14/2020,819.81,N,BP,"web break, damaged edge $675 lost time",84,*,10/06/2020,819.81,AMSC,DB,33-51096 web break,CFMS,NWP,, PRINTVR11,6722.07,P043,RS,PRINTVR14
AM00862,M2,VB61877,A1,BV2A811,SONOCO FPD,09/14/2020,229.68,N,BP,Billed at incorrect Price. Billed at 1.18 and s/b $1.12,3828,*,09/28/2020,229.68,AMJK,CJ,price,CFDP,CL,, SONOCMO05,4517.04,SC31,RS,SONOCHA15
AM00863,P1,VB80154,A1,BV7A649,"PLASTIC PACKAGING TECHNOLOGIES, LLC",09/14/2020,756,Y,BP,"One roll at 945 with CD profile/soft edge.
$.80 x 945 = $745",945,D,09/23/2020,0,AMSC,AH,deny claim - set up film,CFRH,BRT,, OHIOLCO01,9292.8,P723,RS,PLASTKC18
AM00864,P1,VB61504,A1,BV5A472,LITTLE RAPIDS CORP,09/14/2020,1219.71,N,BP,"AMJK- baggy film causing wrinkles and waving problems

The partial roll was 9111401998",1119,*,09/21/2020,1219.71,AMJK,AM,20-028 baggy film,CFGT,AA,, LITTLGB01,9529.87,L181,RS,LITTLGB02
AM00865,P1,VB61658,A1,BV3A710,PRINTPACK A/P - SNACKS DIV,09/14/2020,713.86,N,BP,AMJK- HD30- Pallet 0004223899 rejected due to wrinkles showing up closer to the core. This caused press wrinkles. - 353 lbs + dpwntime,353,*,09/21/2020,713.86,AMJK,SN,11-2304 wrinkles,CFMS,HD,, PRINTVR02,27197.04,P043,RS,PRINTVR02
AM00866,M4,VB90561,A1,BV6A887,INTERSTATE PACKAGING,09/15/2020,27448.96,Y,BP,"transfer order from Morristown - did not meet White Castle packing requirements ""Pack 36 rolls per pallet (12 rolls per layer, 3 layer per pallet) and rolls must be individually PE bag wrapped,  so entire shipment was refused. After discussing the issue with production, we made sure all future orders default to JB3. Order BV5A256 will need packing code JB3 as well.
",24640,*,09/25/2020,27448.96,AMJK,AM,returned pallets,CFJM,CL,, INTERWB02,27448.96,I014,RS,INTERWB01
AM00867,P1,VW81262,A1,WV8A443,MID VALLEY PACKAGING & SUPPLY CO.,09/15/2020,888.75,N,SW,HOLES - 25 RL,945.6,*,10/14/2020,888.75,AMAZ,CSM,SSCRAP IN FIELD ,SWMD,EHB,, MIDVAFO01,16900.08,M676,RS,MIDVAFO01
AM00868,M4,VW90476,A1,WV9A441,SYSCO CENTRAL ILLINOIS - 194,09/15/2020,1563.2,N,SW,divert order credit should include the tax but it was not. request additional credit,0,*,09/18/2020,1563.2,AMJK,JZU,Divert order credit should include the tax but it was not. request additional credit,SWSP,,, SYSCOLI08,19428.32,SW67,DS,SYSCOLI08
AM00869,M4,VB90680,A1,BV9A031,AMERICAN FUJI SEAL,09/15/2020,772.82,N,BP,"Our carrier kept missed customer deliver appt. Customer finally had to arranged their own carrier for pick up a truckload quantity to ship from TX to Bardstown, KY.
Credit customer for cost of carrier = $1881 (we already issued 3 c/lb credit on invoice so need to credit balance).  Normal cost for carrier woudl be $2800- $3000
",0,*,09/23/2020,772.82,AMJK,LA,freight credit,HQLA,BA,, AMERIBA04,33664.43,O009,RS,AMERIBA04
AM00870,M3,VB61092,A1,BV2A079,"BEMIS COMPANY,INC",09/15/2020,19645.49,N,BP,Pricing issue- Amcor was overpaying since they were updating priding too late over several months,0,*,10/01/2020,19645.49,AMSC,GO,price,CFGT,SP,, BEMISJO02,51723.81,C035,RS,BEMISNE01
AM00871,P1,VB80109,A1,BV6A243,TRANSCENDIA,09/16/2020,218,N,BP,scratches roll #004256090 downtime,0,*,10/28/2020,218,AMJK,PV,0916C7 SCRATCHES,CFJM,,, TRANSGR03,8647.14,T025,RS,TRANSGR03
AM00871,P1,VB80585,A1,BV6A243,TRANSCENDIA,09/16/2020,1091.92,N,BP,"Scratches on Master Roll received (pictures attached).
Inteplast Lot Ref #: 0004256090 (Transcendia Lot #: 2008636398) 
",1238,*,10/28/2020,1091.92,AMJK,PV,0916C7 SCRATCHES,CFJM,BA,, TRANSGR03,1110.44,T025,RS,TRANSGR03
AM00872,P1,VB72039,A1,BV5A619,TRANSCENDIA,09/16/2020,679.96,N,BP,"Scratches on Master Roll received (pictures attached).
Inteplast Lot Ref #: 0074100132 (Transcendia Lot #: 2008553553)      
",667,*,10/09/2020,679.96,AMJK,PV,0907C5 scratches,CFJM,CL,, TRANSGR03,2201.5,T025,RS,TRANSGR03
AM00873,M4,VW80630,A1,WV8A374,ERNEST PACKAGING SOLUTIONS,09/16/2020,2553.28,Y,SW,"CUSTOMER RETURN 79 RL, WAIVED RETURN FREIGHT AND RESTOCKING FEE",2528,*,10/05/2020,2553.28,AMAZ,SV,RTN 79 RL BACK TO FG,SWCK,ETK,, ERNESTO01,2585.6,E386,RS,ERNESCO01
AM00874,M4,VW70497,A1,WV7A184,NEWAY PACKAGING CORP.,09/16/2020,460,N,SW,"SHIPPED 40 EA, BUT BILLED AS 120 EA",80,*,09/25/2020,460,AMJK,SV,CREDIT,SWCK,RLS,, AMERIDE21,690,N150,RS,NEWAYRD01
AM00875,P1,VB80813,A1,BV7A237,TRANSCENDIA,09/17/2020,941.49,N,BP,"1 roll of 52.5"" 120ga SP30 has scratches across web and cannot be used. ",990,*,10/15/2020,941.49,AMJK,PV,09EF2F scratches,CFJM,SP,, TRANSFP02,950.05,T025,RS,TRANSFP02
AM00876,DE,VW90179,A1,WV9A075,"HUGO'S INDUSTRIAL SUPPLY, INC",09/17/2020,1326,N,SW,"DRIVER UNLOADING, AND LAYOVER FEE",14880,*,09/25/2020,1326,AMJK,CSM,"DEBIT FOR DRIVER UNLOADING, AND LAYOVER FEE",SWPB,PSB,, AMAZOEP01,20512.8,H263,RS,HUGOSIN08
AM00878,P1,VB80789,A1,BV4A148,AMERICAN PACKAGING CORP.,09/21/2020,668.32,N,BP,AMJK- TD18- Pallet 0004239299 rejected due to wrinkles throughout.,671,*,10/15/2020,668.32,AMJK,YM,522/524,CFGF,TD,, BADGEFR02,37987.44,A050,RS,AMERICO05
AM00878,P1,VB80868,A1,BV4A148,AMERICAN PACKAGING CORP.,09/21/2020,279.88,N,BP,AMJK- TD18- Pallet 0004239814 rejected due to wrinkles in primary roll.,281,*,10/15/2020,279.88,AMJK,YM,522/524,CFGF,TD,, BADGEFR02,9402.24,A050,RS,AMERICO05
AM00879,P1,VB60920,A2,BV3A323,TRANSCENDIA,09/21/2020,715.4,N,BP,"1 roll of 55"" 100ga BOPP Clear SP25B has visual defect ""spots"" and cannot be used. Picture not available *difficult to see  ",0,*,11/05/2020,715.41,AMJK,PV,0996FF spots in film,CFJM,SP,, TRANSFP02,7535.93,T025,RS,TRANSFP02
AM00880,M0,VW70125,A1,WV6B058,"SYSCO BOSTON, LLC 056",09/21/2020,1820.25,N,SW,UNPAID TAX - $1820.25,0,D,09/30/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOPL05,30944.25,SW57,RS,SYSCOPL05
AM00881,M0,VW70174,A1,WV7A028,SYSCO MINNESOTA,09/21/2020,1744.38,N,SW,UNPAID TAX - $1744.38,0,D,09/30/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOMV02,25397.1,SW17,RS,SYSCOSP05
AM00882,M0,VW70242,A1,WV6A873,SYGMA,09/21/2020,1473.87,N,SW,UNPAID TAX - $1473.87,0,D,09/30/2020,0,AMJK,JZU,DENY,SWSP,,, SYGMAFW05,19338.99,SW16,RS,SYGMADA04
AM00883,M0,VW70715,A1,WV7A293,SYSCO CINCINNATI - 019,09/21/2020,631.4,N,SW,UNPAID TAX - $631.40,0,D,09/30/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOCI07,9651.32,SW81,RS,SYSCOCI07
AM00884,M0,VW71117,A1,WV7A654,SYSCO RIVERSIDE,09/21/2020,2213.4,N,SW,UNPAID TAX - $2213.40,0,D,09/30/2020,0,AMAZ,JZU,DENY,SWSP,,, SYSCORI02,30773.4,SW90,RS,SYSCORI02
AM00885,M0,VW71194,A1,WV7A718,SYSCO SPOKANE 102,09/21/2020,1805.86,N,SW,UNPAID TAX - $1805.86,0,D,09/30/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOPF03,31903.46,SW63,RS,SYSCOPF03
AM00886,M0,VW71239,A1,WV7A650,SYSCO SAN FRANCISCO,09/21/2020,1240.79,N,SW,UNPAID TAX - $1240.79,0,D,09/30/2020,0,AMAZ,JZU,DENY,SWSP,,, SYSCOFR06,13966.79,SW40,RS,SYSCOFR06
AM00887,M0,VW71241,A1,WV7A653,"SYSCO MEMPHIS, LLC. 014",09/21/2020,1741.86,N,SW,UNPAID TAX - $1741.86,0,D,09/30/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOME07,19606.98,SW33,RS,SYSCOME06
AM00888,M0,VW71310,A1,WV7A655,SYSCO RIVERSIDE,09/21/2020,1384.55,N,SW,UNPAID TAX - $1384.55,0,D,09/30/2020,0,AMAZ,JZU,DENY,SWSP,,, SYSCORI02,19249.67,SW90,RS,SYSCORI02
AM00888,M0,VW71310,A2,WV7A655,SYSCO RIVERSIDE,09/21/2020,178.65,N,SW,UNEARNED DISCOUNT - $178.65,0,D,09/30/2020,0,AMAZ,JZU,DENY,SWSP,,, SYSCORI02,19249.67,SW90,RS,SYSCORI02
AM00889,M0,VW71335,A1,WV7A825,SYSCO CONNECTICUT,09/21/2020,1283.67,N,SW,UNPAID TAX - $1283.67,0,D,09/30/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCORH02,21498.87,SW30,RS,SYSCORH02
AM00889,M0,VW71335,A2,WV7A825,SYSCO CONNECTICUT,09/21/2020,202.15,N,SW,UNEARNED DISCOUNT - $202.15,0,D,09/30/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCORH02,21498.87,SW30,RS,SYSCORH02
AM00890,M0,VW80106,A1,WV8A053,SYSCO PHILADELPHIA LLC  075,09/21/2020,2284.8,N,SW,UNPAID TAX - $2284.80,0,D,09/30/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOPH09,30844.8,SW60,RS,SYSCOPH09
AM00891,P1,VB90919,A1,BV2A079,"BEMIS COMPANY,INC",09/21/2020,2323.91,N,BP,AMSC - ROLL TORE OUT 3 TIMES #0071700656. hAD HIGH EDGES ON BOTH SIDES. ,1127,*,11/02/2020,2323.91,AMSC,GO,200519666  HIGH EDGES,CFGT,SP,, BEMISJO02,20060.74,C035,RS,BEMISNE01
